feat,val
FN20,13274
FN20,13365
FN20,9797
FN20,9797
FN20,10002
FN20,20092
FN20,13365
FN20,13274
FN20,16602
FN20,20092
FN20,9797
FN20,13365
FN20,35150
FN20,13365
FN20,35150
FN20,20092
FN20,16602
FN20,24519
FN20,13274
FN20,20092
FN20,42142
FN20,42142
FN20,13274
FN20,13365
FN20,13274
FN20,35150
FN20,42059
FN20,24519
FN20,42059
FN20,20092
FN20,42059
FN20,13274
FN20,24519
FN20,9797
FN20,9797
FN20,24519
FN20,9797
FN20,42059
FN20,42059
FN20,42142
FN20,42059
FN20,24519
FN20,10002
FN20,16602
FN20,42142
FN20,9797
FN20,13274
FN20,24519
FN20,13365
FN20,9797
FN20,16602
FN20,42059
FN20,20092
FN20,42059
FN20,24519
FN20,35150
FN20,13274
FN20,13365
FN20,20092
FN20,20092
FN20,9797
FN20,42059
FN20,9797
FN20,24519
FN20,42059
FN20,9797
FN20,13365
FN20,24519
FN20,13274
FN20,16602
FN20,16602
FN20,16602
FN20,20092
FN20,20092
FN20,42142
FN20,20092
FN20,16602
FN20,35150
FN20,24519
FN20,35150
FN20,13365
FN20,10002
FN20,13365
FN20,35150
FN20,16602
FN20,10002
FN20,35150
FN20,20092
FN20,20092
FN20,35150
FN20,42142
FN20,10002
FN20,35150
FN20,16602
FN20,42142
FN20,9797
FN20,24519
FN20,13365
FN20,9797
FN20,42142
FN20,20092
FN20,42059
FN20,35150
FN20,13274
FN20,35150
FN20,20092
FN20,24519
FN20,24519
FN20,13274
FN20,24519
FN20,10002
FN20,24519
FN20,42059
FN20,13274
FN20,13274
FN20,20092
FN20,16602
FN20,35150
FN20,13365
FN20,42142
FN20,13365
FN20,35150
FN20,42059
FN20,20092
FN20,16602
FN20,10002
FN20,24519
FN20,13365
FN20,24519
FN20,42059
FN20,13274
FN20,42059
FN20,10002
FN20,10002
FN20,42142
FN20,20092
FN20,9797
FN20,42142
FN20,24519
FN20,20092
FN20,13274
FN20,20092
FN20,24519
FN20,42059
FN20,42142
FN20,16602
FN20,20092
FN20,16602
FN20,16602
FN20,35150
FN20,13274
FN20,9797
FN20,9797
FN20,13274
FN20,42059
FN20,10002
FN20,13365
FN20,16602
FN20,42142
FN20,42059
FN20,10002
FN20,13274
FN20,13274
FN20,13274
FN20,16602
FN20,24519
FN20,42059
FN20,16602
FN20,13274
FN20,42142
FN20,10002
FN20,42142
FN20,24519
FN20,42059
FN20,24519
FN20,9797
FN20,20092
FN20,10002
FN20,20092
FN20,16602
FN20,42059
FN20,42059
FN20,9797
FN20,24519
FN20,35150
FN20,24519
FN20,35150
FN20,13365
FN20,10002
FN20,10002
FN20,16602
FN20,9797
FN20,24519
FN20,35150
FN20,13365
FN20,13365
FN20,13274
FN20,9797
FN20,20092
FN20,13365
FN20,13274
