feature,val
FN17,1774
FN17,17116
FN17,46397
FN17,46397
FN17,10602
FN17,41031
FN17,41031
FN17,46397
FN17,20835
FN17,46397
FN17,41031
FN17,35319
FN17,1774
FN17,14653
FN17,17116
FN17,20835
FN17,41031
FN17,10677
FN17,1774
FN17,46397
FN17,10602
FN17,14653
FN17,20835
FN17,10602
FN17,20835
FN17,46397
FN17,41031
FN17,37331
FN17,20835
FN17,10602
FN17,37331
FN17,10602
FN17,20835
FN17,46397
FN17,37331
FN17,35319
FN17,46397
FN17,20835
FN17,37331
FN17,14653
FN17,35319
FN17,17116
FN17,10677
FN17,17116
FN17,37331
FN17,14653
FN17,1774
FN17,14653
FN17,37331
FN17,41031
FN17,10602
FN17,10602
FN17,20835
FN17,46397
FN17,1774
FN17,1774
FN17,41031
FN17,41031
FN17,35319
FN17,41031
FN17,1774
FN17,10602
FN17,37331
FN17,46397
FN17,46397
FN17,35319
FN17,1774
FN17,37331
FN17,14653
FN17,17116
FN17,1774
FN17,20835
FN17,35319
FN17,41031
FN17,41031
FN17,1774
FN17,37331
FN17,46397
FN17,41031
FN17,14653
FN17,46397
FN17,14653
FN17,17116
FN17,37331
FN17,14653
FN17,1774
FN17,46397
FN17,1774
FN17,10677
FN17,17116
FN17,10677
FN17,10602
FN17,14653
FN17,14653
FN17,14653
FN17,10677
FN17,10602
FN17,46397
FN17,20835
FN17,10677
FN17,1774
FN17,10677
FN17,10677
FN17,17116
FN17,10602
FN17,14653
FN17,35319
FN17,17116
FN17,46397
FN17,20835
FN17,46397
FN17,35319
FN17,35319
FN17,20835
FN17,14653
FN17,14653
FN17,17116
FN17,35319
FN17,10602
FN17,37331
FN17,17116
FN17,37331
FN17,41031
FN17,46397
FN17,14653
FN17,46397
FN17,10602
FN17,35319
FN17,17116
FN17,1774
FN17,37331
FN17,14653
FN17,14653
FN17,1774
FN17,35319
FN17,17116
FN17,35319
FN17,35319
FN17,20835
FN17,37331
FN17,35319
FN17,37331
FN17,14653
FN17,37331
FN17,37331
FN17,41031
FN17,41031
FN17,46397
FN17,35319
FN17,17116
FN17,41031
FN17,37331
FN17,41031
FN17,14653
FN17,1774
FN17,20835
FN17,17116
FN17,10677
FN17,20835
FN17,37331
FN17,1774
FN17,37331
FN17,10677
FN17,46397
FN17,10677
FN17,37331
FN17,37331
FN17,14653
FN17,10602
FN17,41031
FN17,10602
FN17,35319
FN17,14653
FN17,17116
FN17,35319
FN17,1774
FN17,37331
FN17,46397
FN17,41031
FN17,41031
FN17,17116
FN17,37331
FN17,20835
FN17,10602
FN17,37331
FN17,10602
FN17,46397
FN17,41031
FN17,17116
FN17,46397
FN17,35319
FN17,20835
FN17,1774
FN17,20835
FN17,10677
FN17,41031
FN17,1774
FN17,10677
FN17,35319
FN17,14653
FN17,10677
FN17,10602
FN17,35319
FN17,10677
FN17,35319
FN17,37331
FN17,10602
FN17,20835
FN17,20835
FN17,35319
FN17,35319
FN17,14653
FN17,17116
FN17,10677
FN17,10602
FN17,10602
FN17,17116
FN17,35319
FN17,37331
FN17,10677
FN17,41031
FN17,10677
FN17,41031
FN17,10602
FN17,35319
FN17,10677
FN17,1774
FN17,35319
FN17,46397
FN17,37331
FN17,37331
FN17,14653
FN17,37331
FN17,17116
FN17,14653
FN17,10602
FN17,1774
FN17,10677
FN17,1774
FN17,37331
FN17,41031
FN17,10677
FN17,14653
FN17,14653
FN17,1774
FN17,17116
FN17,41031
FN17,46397
FN17,37331
FN17,10602
FN17,37331
FN17,10677
FN17,46397
FN17,41031
FN17,20835
FN17,17116
FN17,46397
FN17,41031
FN17,10602
FN17,10602
FN17,46397
FN17,17116
FN17,10602
FN17,10677
FN17,1774
FN17,37331
FN17,10602
FN17,17116
FN17,35319
FN17,41031
FN17,35319
FN17,41031
FN17,37331
FN17,46397
FN17,35319
FN17,17116
FN17,37331
FN17,10677
FN17,14653
FN17,14653
FN17,10677
FN17,10677
FN17,37331
FN17,20835
FN17,35319
FN17,10602
FN17,46397
FN17,1774
FN17,1774
FN17,17116
FN17,10677
FN17,1774
FN17,46397
FN17,35319
FN17,41031
FN17,35319
FN17,35319
FN17,1774
FN17,1774
FN17,10677
FN17,17116
FN17,41031
FN17,17116
FN17,35319
FN17,46397
FN17,14653
FN17,1774
FN17,14653
FN17,1774
FN17,1774
FN17,20835
FN17,20835
FN17,41031
FN17,1774
FN17,1774
FN17,14653
FN17,10602
FN17,41031
FN17,17116
FN17,37331
FN17,35319
FN17,10677
FN17,41031
FN17,37331
FN17,41031
FN17,35319
FN17,46397
FN17,37331
FN17,46397
FN17,1774
FN17,10677
FN17,37331
FN17,14653
FN17,10602
FN17,14653
FN17,35319
FN17,46397
FN17,1774
FN17,1774
FN17,37331
FN17,46397
FN17,1774
FN17,10602
FN17,35319
FN17,10677
FN17,10677
FN17,46397
FN17,35319
FN17,10602
FN17,1774
FN17,46397
FN17,10602
FN17,37331
FN17,1774
FN17,10602
FN17,1774
FN17,37331
FN17,46397
FN17,10677
FN17,10602
FN17,41031
FN17,37331
FN17,41031
FN17,37331
FN17,10677
FN17,41031
FN17,1774
FN17,10677
FN17,10602
FN17,10677
FN17,35319
FN17,20835
FN17,46397
FN17,20835
FN17,10677
FN17,10602
FN17,35319
FN17,17116
FN17,1774
FN17,35319
FN17,17116
FN17,17116
FN17,20835
FN17,14653
FN17,46397
FN17,41031
FN17,35319
FN17,41031
FN17,46397
FN17,41031
FN17,41031
FN17,17116
FN17,35319
FN17,46397
FN17,14653
FN17,46397
FN17,20835
FN17,10602
FN17,20835
FN17,35319
FN17,46397
FN17,10602
FN17,20835
FN17,46397
