feat,val
FN9,90
FN9,91
FN9,60
FN9,0
FN9,100
FN9,91
FN9,84
FN9,96
FN9,60
FN9,96
FN9,40
FN9,78
FN9,0
FN9,78
FN9,90
FN9,100
FN9,84
FN9,90
FN9,60
FN9,84
FN9,90
FN9,100
FN9,40
FN9,78
FN9,100
FN9,100
FN9,40
FN9,84
FN9,96
FN9,84
FN9,96
FN9,9
FN9,84
FN9,78
FN9,96
FN9,78
FN9,40
FN9,0
FN9,100
FN9,40
FN9,60
FN9,40
FN9,60
FN9,9
FN9,78
FN9,84
FN9,0
FN9,90
FN9,9
FN9,0
FN9,91
FN9,60
FN9,90
FN9,96
FN9,84
FN9,40
FN9,100
FN9,84
FN9,84
FN9,100
FN9,90
FN9,84
FN9,90
FN9,100
FN9,84
FN9,60
FN9,78
FN9,84
FN9,40
FN9,9
FN9,91
FN9,96
FN9,90
FN9,96
FN9,96
FN9,40
FN9,9
FN9,0
FN9,84
FN9,9
FN9,40
FN9,90
FN9,84
FN9,78
FN9,60
FN9,96
FN9,84
FN9,100
FN9,60
FN9,0
FN9,100
FN9,0
FN9,78
FN9,90
FN9,0
FN9,91
FN9,9
FN9,40
FN9,96
FN9,100
FN9,90
FN9,91
FN9,91
FN9,90
FN9,78
FN9,60
FN9,78
FN9,100
FN9,96
FN9,0
FN9,78
FN9,78
FN9,96
FN9,90
FN9,9
FN9,96
FN9,96
FN9,100
FN9,90
FN9,91
FN9,90
FN9,84
FN9,90
FN9,0
FN9,60
FN9,40
FN9,84
FN9,90
FN9,96
FN9,40
FN9,96
FN9,84
FN9,60
FN9,78
FN9,60
FN9,100
FN9,0
FN9,100
FN9,60
FN9,0
FN9,90
FN9,9
FN9,40
FN9,90
FN9,90
FN9,40
FN9,100
FN9,84
FN9,100
FN9,40
FN9,100
FN9,0
FN9,9
FN9,84
FN9,40
FN9,91
FN9,0
FN9,90
FN9,9
FN9,90
FN9,96
FN9,96
FN9,100
FN9,90
FN9,91
FN9,40
FN9,40
FN9,9
FN9,91
FN9,0
FN9,0
FN9,90
FN9,40
FN9,90
FN9,0
FN9,9
FN9,96
FN9,91
FN9,100
FN9,78
FN9,90
FN9,91
FN9,60
FN9,40
FN9,90
FN9,78
FN9,40
FN9,91
FN9,9
FN9,60
FN9,91
FN9,84
FN9,0
FN9,40
FN9,90
FN9,9
FN9,60
FN9,0
FN9,60
FN9,9
FN9,78
FN9,78
FN9,84
FN9,91
FN9,0
FN9,91
FN9,0
FN9,60
FN9,0
FN9,60
FN9,96
FN9,60
FN9,40
FN9,96
FN9,40
FN9,100
FN9,60
FN9,91
FN9,96
FN9,91
FN9,78
FN9,96
FN9,78
FN9,90
FN9,40
FN9,40
FN9,40
FN9,84
FN9,91
FN9,96
FN9,9
FN9,96
FN9,91
FN9,60
FN9,40
FN9,9
FN9,40
FN9,9
FN9,60
FN9,100
FN9,91
FN9,100
FN9,40
FN9,91
FN9,91
FN9,96
FN9,60
FN9,78
FN9,40
FN9,91
FN9,0
FN9,78
FN9,90
FN9,0
FN9,84
FN9,91
FN9,0
FN9,96
FN9,90
FN9,91
FN9,60
FN9,60
FN9,78
FN9,60
FN9,84
FN9,9
FN9,84
FN9,9
FN9,60
FN9,60
FN9,9
FN9,40
FN9,9
FN9,90
FN9,90
FN9,60
FN9,0
FN9,90
FN9,78
FN9,96
FN9,9
FN9,9
FN9,40
FN9,91
FN9,96
FN9,84
FN9,90
FN9,90
FN9,90
FN9,78
FN9,78
FN9,60
FN9,100
FN9,90
FN9,100
FN9,96
FN9,100
FN9,40
FN9,60
FN9,91
FN9,9
FN9,9
FN9,0
FN9,100
FN9,9
FN9,78
FN9,84
FN9,100
FN9,100
FN9,78
FN9,100
FN9,100
FN9,9
FN9,9
FN9,100
FN9,0
FN9,60
FN9,84
FN9,96
FN9,84
FN9,0
FN9,84
FN9,96
FN9,96
FN9,0
FN9,96
FN9,100
FN9,9
FN9,96
FN9,96
FN9,91
FN9,90
FN9,84
FN9,96
FN9,90
FN9,60
FN9,78
FN9,90
FN9,100
FN9,90
FN9,90
FN9,78
FN9,96
FN9,0
FN9,9
FN9,84
FN9,0
FN9,96
FN9,9
FN9,96
FN9,90
FN9,96
FN9,100
FN9,96
FN9,100
FN9,0
FN9,96
FN9,100
FN9,91
FN9,0
FN9,9
FN9,9
FN9,9
FN9,40
FN9,0
FN9,96
FN9,84
FN9,91
FN9,78
FN9,91
FN9,84
FN9,100
FN9,96
FN9,96
FN9,9
FN9,84
FN9,0
FN9,78
FN9,90
FN9,9
FN9,40
FN9,78
FN9,78
FN9,0
FN9,40
FN9,40
FN9,90
FN9,100
FN9,100
FN9,96
FN9,9
FN9,90
FN9,96
FN9,60
FN9,0
FN9,100
FN9,78
